Watching for file changes with StatReloader
[13/Jan/2026 21:49:31] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 18198
[13/Jan/2026 21:49:31] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:49:52] "GET / HTTP/1.1" 200 5054
[13/Jan/2026 21:50:21] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 21:50:21] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:50:34] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 21:50:34] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 18737
[13/Jan/2026 21:50:34] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:50:38] "GET /admin/dashboard/auditoriavts/V-LIM-/change/ HTTP/1.1" 200 15739
[13/Jan/2026 21:50:38] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:51:10] "POST /admin/dashboard/auditoriavts/V-LIM-/change/ HTTP/1.1" 302 0
[13/Jan/2026 21:51:10] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 18700
[13/Jan/2026 21:51:10] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:51:53] "GET /admin/dashboard/auditoriavts/V-LIM-003/change/ HTTP/1.1" 200 15794
[13/Jan/2026 21:51:53] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:52:12] "POST /admin/dashboard/auditoriavts/V-LIM-003/change/ HTTP/1.1" 302 0
[13/Jan/2026 21:52:12] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 18717
[13/Jan/2026 21:52:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:52:22] "GET / HTTP/1.1" 200 5054
[13/Jan/2026 21:53:09] "GET / HTTP/1.1" 200 5054
[13/Jan/2026 21:54:14] "GET / HTTP/1.1" 200 5054
[13/Jan/2026 21:54:14] "GET /static/dashboard/css/style.css HTTP/1.1" 200 2750
[13/Jan/2026 21:54:14] "GET /static/dashboard/js/main.js HTTP/1.1" 200 434
[13/Jan/2026 21:54:46] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 21:54:46] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:56:05] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 21:56:05] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15672
[13/Jan/2026 21:56:05] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:56:30] "GET /admin/dashboard/auditoriavts/V-LIM-009/change/ HTTP/1.1" 200 15806
[13/Jan/2026 21:56:31] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:56:38] "POST /admin/dashboard/auditoriavts/V-LIM-009/change/ HTTP/1.1" 302 0
[13/Jan/2026 21:56:38] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 19260
[13/Jan/2026 21:56:38] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:58:19] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 21:58:19] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 19795
[13/Jan/2026 21:58:19] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 21:58:25] "GET / HTTP/1.1" 200 5054
[13/Jan/2026 21:59:41] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 21:59:41] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:01:21] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 22:01:21] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15672
[13/Jan/2026 22:01:21] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:02:43] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 22:02:43] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15672
[13/Jan/2026 22:02:43] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:04:28] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 22:04:29] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 21452
[13/Jan/2026 22:04:29] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:05:06] "GET / HTTP/1.1" 200 5078
[13/Jan/2026 22:07:02] "GET / HTTP/1.1" 200 5078
[13/Jan/2026 22:07:08] "GET / HTTP/1.1" 200 5078
[13/Jan/2026 22:08:12] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 22:08:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:08:54] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 22:08:54] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15672
[13/Jan/2026 22:08:54] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:09:20] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 21781
[13/Jan/2026 22:09:20] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:09:31] "GET /admin/dashboard/auditoriavts/add/ HTTP/1.1" 200 15382
[13/Jan/2026 22:09:31] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:11:13] "POST /admin/dashboard/auditoriavts/add/ HTTP/1.1" 302 0
[13/Jan/2026 22:11:13] "GET /admin/dashboard/auditoriavts/ HTTP/1.1" 200 22556
[13/Jan/2026 22:11:13] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:12:14] "GET /admin/dashboard/auditoriavts/?seccion=Libreria HTTP/1.1" 200 13812
[13/Jan/2026 22:12:14] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:12:19] "GET /admin/dashboard/auditoriavts/add/?_changelist_filters=seccion%3DLibreria HTTP/1.1" 200 15431
[13/Jan/2026 22:12:19] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:14:00] "POST /admin/dashboard/auditoriavts/add/?_changelist_filters=seccion%3DLibreria HTTP/1.1" 302 0
[13/Jan/2026 22:14:00] "GET /admin/dashboard/auditoriavts/?seccion=Libreria HTTP/1.1" 200 14645
[13/Jan/2026 22:14:00] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:14:59] "GET /admin/dashboard/auditoriavts/add/?_changelist_filters=seccion%3DLibreria HTTP/1.1" 200 15431
[13/Jan/2026 22:14:59] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:16:35] "POST /admin/dashboard/auditoriavts/add/?_changelist_filters=seccion%3DLibreria HTTP/1.1" 302 0
[13/Jan/2026 22:16:35] "GET /admin/dashboard/auditoriavts/?seccion=Libreria HTTP/1.1" 200 15216
[13/Jan/2026 22:16:35] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[13/Jan/2026 22:17:16] "GET / HTTP/1.1" 200 5097
[13/Jan/2026 22:45:26] "GET / HTTP/1.1" 200 5097
[13/Jan/2026 22:45:26] "GET /static/dashboard/css/style.css HTTP/1.1" 304 0
[13/Jan/2026 22:51:12] "GET / HTTP/1.1" 200 5097
[13/Jan/2026 22:57:59] "GET / HTTP/1.1" 200 5097
[13/Jan/2026 22:57:59] "GET /static/dashboard/css/style.css HTTP/1.1" 304 0
[13/Jan/2026 23:11:48] "GET /inventario/ HTTP/1.1" 200 106299
[13/Jan/2026 23:11:48] "GET /static/dashboard/css/style.css HTTP/1.1" 304 0
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 21:13:27
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:17:40
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:18:09
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:23:50
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:24:12
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:24:20
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:24:21
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:24:24
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
/home/asilvaq/Programacion/VTS/dashboard/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
January 13, 2026 - 23:24:26
Django version 6.0b1, using settings 'martillo_vil.settings'
Starting development server at http://0.0.0.0:9090/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/dev/howto/deployment/
Watching for file changes with StatReloader
Exception in thread django-main-thread:
Traceback (most recent call last):
  File "/usr/lib64/python3.13/threading.py", line 1044, in _bootstrap_inner
    self.run()
    ~~~~~~~~^^
  File "/usr/lib64/python3.13/threading.py", line 995, in run
    self._target(*self._args, **self._kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/utils/autoreload.py", line 64, in wrapper
    fn(*args, **kwargs)
    ~~^^^^^^^^^^^^^^^^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/core/management/commands/runserver.py", line 124, in inner_run
    autoreload.raise_last_exception()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/utils/autoreload.py", line 86, in raise_last_exception
    raise _exception[1]
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/core/management/__init__.py", line 395, in execute
    autoreload.check_errors(django.setup)()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/utils/autoreload.py", line 64, in wrapper
    fn(*args, **kwargs)
    ~~^^^^^^^^^^^^^^^^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/__init__.py", line 24, in setup
    apps.populate(settings.INSTALLED_APPS)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/apps/registry.py", line 116, in populate
    app_config.import_models()
    ~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/home/asilvaq/.local/lib/python3.13/site-packages/django/apps/config.py", line 269, in import_models
    self.models_module = import_module(models_module_name)
                         ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib64/python3.13/importlib/__init__.py", line 88, in import_module
